200,0
219,0
220,35691
220.25,35381
220.5,34997
220.75,34413
221,33869
221.25,33216
221.5,32634
221.75,32093
222,31399
222.25,30737
222.5,30214
222.75,29497
223,28677
223.25,28079
223.5,27545
223.75,26820
224,26237
224.25,25582
224.5,25044
224.75,24343
225,23788
225.25,23104
225.5,22584
225.75,22018
226,21494
226.25,20841
226.5,20516
226.75,20008
227,19667
227.25,19073
227.5,18714
227.75,18232
228,17846
228.25,17501
228.5,17293
228.75,16919
229,16474
229.25,16160
229.5,15959
229.75,15678
230,15328
230.25,15118
230.5,14876
230.75,14622
231,14370
231.25,14211
231.5,14064
231.75,13726
232,13550
232.25,13617
232.5,13383
232.75,13251
233,13099
233.25,12953
233.5,12845
233.75,12824
234,12743
234.25,12783
234.5,12630
234.75,12396
235,12278
235.25,12160
235.5,12098
235.75,11944
236,11945
236.25,11858
236.5,11709
236.75,11532
237,11554
237.25,11399
237.5,11328
237.75,11156
238,10948
238.25,10979
238.5,10964
238.75,10805
239,10699
239.25,10723
239.5,10637
239.75,10585
240,10630
240.25,10472
240.5,10394
240.75,10425
241,10308
241.25,10129
241.5,10152
241.75,10124
242,10108
242.25,9865.9
242.5,9782.7
242.75,9664.3
243,9630.6
243.25,9590.3
243.5,9500.6
243.75,9336
244,9206.1
244.25,9072.9
244.5,9050.7
244.75,8974.4
245,8792.2
245.25,8724.3
245.5,8599.9
245.75,8445.4
246,8434.3
246.25,8319.6
246.5,8285.4
246.75,8177.7
247,8146.7
247.25,8026.5
247.5,7990.9
247.75,7964.5
248,7918.3
248.25,7863.2
248.5,7903.9
248.75,7846.1
249,7753.7
249.25,7752.3
249.5,7795.3
249.75,7846.6
250,7846.1
250.25,7764.3
250.5,7733.8
250.75,7770.8
251,7726.8
251.25,7686.6
251.5,7762.9
251.75,7762
252,7635.7
252.25,7670
252.5,7587.2
252.75,7610.3
253,7647.3
253.25,7581.2
253.5,7510
253.75,7517.4
254,7411.5
254.25,7424.9
254.5,7342.6
254.75,7375.9
255,7390.7
255.25,7331.5
255.5,7184.9
255.75,7162.2
256,7141.4
256.25,7156.7
256.5,7066.1
256.75,7079.9
257,7052.6
257.25,6978.7
257.5,6932.4
257.75,6931
258,6932
258.25,6915.8
258.5,6929.6
258.75,6864.4
259,6851.5
259.25,6927.3
259.5,6936.6
259.75,6975.9
260,6838.6
260.25,6830.2
260.5,6950.5
260.75,6950.5
261,6968.5
261.25,6981.4
261.5,7060
261.75,7042.9
262,7037.8
262.25,7118.8
262.5,7131.3
262.75,7116.5
263,7211.3
263.25,7175.6
263.5,7277.8
263.75,7267.7
264,7287.1
264.25,7337
264.5,7448.5
264.75,7430.4
265,7433.7
265.25,7507.7
265.5,7444.3
265.75,7539.6
266,7535.9
266.25,7596.4
266.5,7668.1
266.75,7557.1
267,7737
267.25,7793.4
267.5,7725.9
267.75,7793.9
268,7756
268.25,7887.8
268.5,7876.2
268.75,7928.4
269,7992.3
269.25,8043.6
269.5,8070.9
269.75,8178.6
270,8182.3
270.25,8310.4
270.5,8288.7
270.75,8340
271,8354.8
271.25,8442.2
271.5,8498.6
271.75,8472.2
272,8430.2
272.25,8554.1
272.5,8601.7
272.75,8609.6
273,8650.7
273.25,8717.8
273.5,8678.9
273.75,8626.2
274,8658.1
274.25,8612.3
274.5,8685.9
274.75,8690.5
275,8529.6
275.25,8495.4
275.5,8567.5
275.75,8436.6
276,8367.3
276.25,8422.3
276.5,8333.5
276.75,8260.5
277,8265.1
277.25,8249.8
277.5,8209.6
277.75,8197.6
278,8171.2
278.25,8206.4
278.5,8159.2
278.75,8094.5
279,8091.2
279.25,8244.7
279.5,8236.9
279.75,8335.8
280,8360.3
280.25,8304.4
280.5,8392.2
280.75,8465.8
281,8420.9
281.25,8479.2
281.5,8506.5
281.75,8633.2
282,8637.8
282.25,8646.1
282.5,8780.2
282.75,8782.5
283,8837.5
283.25,8904.1
283.5,9000.8
283.75,8985.5
284,8993.8
284.25,9108.5
284.5,9118.2
284.75,9147.4
285,9173.7
285.25,9243.1
285.5,9300.4
285.75,9390.1
286,9403.1
286.25,9418.8
286.5,9589.4
286.75,9568.1
287,9581.6
287.25,9595
287.5,9657.4
287.75,9681.9
288,9597.3
288.25,9725.8
288.5,9767.4
288.75,9748
289,9805.8
289.25,9853
289.5,9793.8
289.75,9894.6
290,9896.5
290.25,9800.7
290.5,9945
290.75,9817.4
291,9762.4
291.25,9803.5
291.5,9899.2
291.75,9800.3
292,9754
292.25,9775.3
292.5,9756.3
292.75,9766.5
293,9707.3
293.25,9638.9
293.5,9576.5
293.75,9608.4
294,9590.8
294.25,9488.6
294.5,9451.2
294.75,9452.5
295,9326.3
295.25,9299
295.5,9185.3
295.75,9156.6
296,9154.3
296.25,9180.6
296.5,9112.2
296.75,8916.6
297,8898.1
297.25,8830.6
297.5,8784.8
297.75,8581.8
298,8587.4
298.25,8441.3
298.5,8431.5
298.75,8260.9
299,8210.5
299.25,8160.6
299.5,8014
299.75,8010.8
300,7890.5
300.25,7917.3
300.5,7727.3
300.75,7769.8
301,7566.8
301.25,7560.4
301.5,7520.6
301.75,7435.1
302,7361.5
302.25,7228.4
302.5,7255.2
302.75,7183
303,7095.6
303.25,7060
303.5,6949.1
303.75,6966.6
304,6819.6
304.25,6841.8
304.5,6686.9
304.75,6783.5
305,6638.8
305.25,6595.3
305.5,6530.1
305.75,6452.9
306,6427.5
306.25,6397.4
306.5,6375.2
306.75,6335
307,6261.5
307.25,6171.8
307.5,6124.6
307.75,6200.9
308,6081.1
308.25,6003
308.5,5956.3
308.75,5932.2
309,5931.8
309.25,5927.6
309.5,5955.4
309.75,5889.2
310,6014.1
310.25,6202.7
310.5,6080.7
310.75,6028.9
311,6380.8
311.25,5911
311.5,5701.5
311.75,5969.2
312,5688.1
312.25,5483.7
312.5,5964.6
312.75,5912.3
313,5832.4
313.25,5729.2
313.5,5939.6
313.75,5760.2
314,5407.4
314.25,5752.4
314.5,5655.7
314.75,5488.8
315,5508.2
315.25,5511.9
315.5,5470.3
315.75,5153.1
316,5253
316.25,5253
316.5,5010.7
316.75,5404.2
317,5242.3
317.25,5123.9
317.5,5101.3
317.75,4765.6
318,4720.7
318.25,4718.9
318.5,4621.8
318.75,4652.7
319,4747.1
319.25,4692.5
319.5,4613.9
319.75,4552.9
320,4830.3
320.25,4230.6
320.5,4411.8
320.75,4244
321,4364.7
321.25,4207.9
321.5,3935.6
321.75,4154.7
322,4198.2
322.25,3826.9
322.5,3571.6
322.75,3642.9
323,3744.6
323.25,3792.2
323.5,3758
323.75,3728.4
324,3733.5
324.25,3676.1
324.5,3642.9
324.75,3638.7
325,3748.7
325.25,3846.3
325.5,3532.3
325.75,3531.4
326,3455.6
326.25,3167
326.5,3459.7
326.75,3404.2
327,3435.2
327.25,3363.1
327.5,3390.8
327.75,3149
328,2956.2
328.25,2975.6
328.5,3071.8
328.75,2894.7
329,2834.6
329.25,2742.1
329.5,2698.2
329.75,2375.4
330,2316.7
330.25,2397.6
330.5,2765.2
330.75,2374
331,2159.4
331.25,2145.1
331.5,1703
331.75,1970.8
332,2082.7
332.25,1929.6
332.5,1828.8
332.75,1509.3
333,1647.1
333.25,1502.8
333.5,1323.9
333.75,1723.4
334,1396.9
334.25,1472.3
334.5,1199.5
334.75,1493.1
335,1178.2
335.25,1171.3
335.5,1202.3
335.75,1217.5
336,1115.3
336.25,1071.4
336.5,1224
336.75,1043.7
337,1183.3
337.25,1044.6
337.5,914.64
337.75,1022.8
338,924.35
338.25,1018.7
338.5,811.06
338.75,799.04
339,792.57
339.25,957.18
339.5,931.75
339.75,646.45
340,696.85
340.25,858.69
340.5,822.16
340.75,853.14
341,689.91
341.25,619.63
341.5,555.35
341.75,660.32
342,716.27
342.25,613.62
342.5,620.55
342.75,559.51
343,839.73
343.25,778.23
343.5,593.73
343.75,728.29
344,762.97
344.25,819.85
344.5,658.01
344.75,439.29
345,1015.9
345.25,580.32
345.5,419.4
345.75,739.39
346,651.53
346.25,662.17
346.5,825.4
346.75,630.72
347,663.09
347.25,564.14
347.5,626.1
347.75,545.18
348,711.18
348.25,953.49
348.5,609.45
348.75,936.38
349,608.99
349.25,678.81
349.5,1025.6
349.75,617.78
350,704.71
350.25,751.88
350.5,712.11
350.75,703.78
351,817.07
351.25,836.96
351.5,825.4
351.75,547.95
352,854.53
352.25,907.71
352.5,684.83
352.75,706.56
353,935.45
353.25,701.94
353.5,778.23
353.75,932.68
354,778.7
354.25,951.64
354.5,939.61
354.75,670.49
355,846.21
355.25,842.51
355.5,872.1
355.75,532.69
356,837.88
356.25,1032.6
356.5,919.27
356.75,897.53
357,974.76
357.25,1254.5
357.5,932.68
357.75,978.46
358,873.49
358.25,834.65
358.5,953.95
358.75,946.55
359,923.89
359.25,1030.2
359.5,928.05
359.75,998.34
360,988.17
360.25,1121.3
360.5,1185.2
360.75,954.87
361,1175.9
361.25,1028.9
361.5,1143.5
361.75,1232.3
362,1273.5
362.25,1215.2
362.5,1298.9
362.75,1365.5
363,1348.4
363.25,1289.2
363.5,1517.6
363.75,1302.6
364,1458.9
364.25,1407.1
364.5,1477.9
364.75,1393.2
365,1446.9
365.25,1615.7
365.5,1652.6
365.75,1593.9
366,1662.4
366.25,1543.5
366.5,1548.6
366.75,1736.3
367,1617
367.25,1696.6
367.5,1858
367.75,1751.6
368,1872.8
368.25,1888.9
368.5,1868.1
368.75,1943
369,1983.7
369.25,1983.7
369.5,2201.1
369.75,2083.1
370,2189.5
370.25,2251
370.5,2160.4
370.75,2211.7
371,2453.1
371.25,2274.1
371.5,2441.5
371.75,2374
372,2442.9
372.25,2543.7
372.5,2463.2
372.75,2544.6
373,2637.6
373.25,2823
373.5,2711.6
373.75,2908.1
374,2848.9
374.25,2848
374.5,2804
374.75,2738.8
375,2843.3
375.25,2985.3
375.5,3051.4
375.75,3097.2
376,3303.4
376.25,3399.6
376.5,3251.2
376.75,3434.8
377,3351.1
377.25,3506.4
377.5,3607.2
377.75,3622
378,3742.7
378.25,3558.7
378.5,3918
378.75,3873.6
379,3850.5
379.25,4024.8
379.5,4038.2
379.75,4112.2
380,4273.1
380.25,4264.8
380.5,4447.9
380.75,4490
381,4439.6
381.25,4480.7
381.5,4699
381.75,4646.7
382,4761
382.25,4883
382.5,4839.1
382.75,5050
383,5074.9
383.25,5261.7
383.5,5345.4
383.75,5285.3
384,5510.1
384.25,5710.7
384.5,5510.5
384.75,5812.9
385,5864.3
385.25,5759.8
385.5,6131.5
385.75,6074.2
386,6257.8
386.25,6251.8
386.5,6513.9
386.75,6566.2
387,6617.5
387.25,6708.6
387.5,6853.8
387.75,6990.2
388,7053.1
388.25,7096.6
388.5,7195.5
388.75,7366.6
389,7494.2
389.25,7537.7
389.5,7717.1
389.75,7787.9
390,7935.4
390.25,7981.2
390.5,7847.5
390.75,8236.4
391,8303
391.25,8527.3
391.5,8420.4
391.75,8704.4
392,8920.3
392.25,8986
392.5,8977.7
392.75,9225
393,9317.5
393.25,9546.4
393.5,9650.9
393.75,9730.9
394,9899.7
394.25,10046
394.5,10151
394.75,10242
395,10319
395.25,10486
395.5,10847
395.75,10996
396,11149
396.25,11200
396.5,11304
396.75,11512
397,11575
397.25,11790
397.5,11967
397.75,11992
398,12225
398.25,12406
398.5,12719
398.75,12838
399,12882
399.25,13001
399.5,13184
399.75,13385
400,13505
400.25,13682
400.5,13810
400.75,13998
401,14044
401.25,14155
401.5,14448
401.75,14619
402,14706
402.25,14936
402.5,15159
402.75,15309
403,15445
403.25,15773
403.5,15824
403.75,15733
404,16228
404.25,16445
404.5,16457
404.75,16738
405,16868
405.25,17069
405.5,17269
405.75,17420
406,17690
406.25,17990
406.5,18061
406.75,18275
407,18525
407.25,18605
407.5,19002
407.75,19158
408,19283
408.25,19439
408.5,19717
408.75,19973
409,20022
409.25,20312
409.5,20612
409.75,20787
410,21026
410.25,21249
410.5,21320
410.75,21588
411,21901
411.25,22072
411.5,22380
411.75,22590
412,22690
412.25,23076
412.5,23273
412.75,23535
413,23565
413.25,23907
413.5,24091
413.75,24383
414,24540
414.25,24842
414.5,24820
414.75,25056
415,25152
415.25,25576
415.5,25664
415.75,25938
416,26100
416.25,26487
416.5,26709
416.75,26908
417,27186
417.25,27375
417.5,27740
417.75,27928
418,28160
418.25,28356
418.5,28507
418.75,28904
419,29149
419.25,29398
419.5,29562
419.75,29926
420,30009
420.25,30380
420.5,30743
420.75,30859
421,31185
421.25,31257
421.5,31628
421.75,31949
422,32149
422.25,32321
422.5,32654
422.75,32865
423,33168
423.25,33538
423.5,33858
423.75,34043
424,34241
424.25,34612
424.5,34706
424.75,34938
425,35266
425.25,35440
425.5,35919
425.75,35832
426,36114
426.25,36636
426.5,36686
426.75,37044
427,37357
427.25,37628
427.5,37705
427.75,38016
428,38430
428.25,38601
428.5,38874
428.75,39194
429,39373
429.25,39709
429.5,39945
429.75,40211
430,40410
430.25,40864
430.5,41080
430.75,41304
431,41729
431.25,41820
431.5,42009
431.75,42432
432,42670
432.25,42891
432.5,43121
432.75,43452
433,43624
433.25,43978
433.5,44030
433.75,44371
434,44827
434.25,44845
434.5,45193
434.75,45537
435,45665
435.25,46002
435.5,46249
435.75,46410
436,46964
436.25,47133
436.5,47348
436.75,47447
437,47837
437.25,48088
437.5,48138
437.75,48288
438,48607
438.25,48695
438.5,48910
438.75,49044
439,49239
439.25,49412
439.5,49615
439.75,50001
440,49978
440.25,50168
440.5,50426
440.75,50462
441,50663
441.25,50631
441.5,50994
441.75,51140
442,51228
442.25,51165
442.5,51391
442.75,51486
443,51668
443.25,51841
443.5,51900
443.75,52032
444,52123
444.25,52208
444.5,52390
444.75,52398
445,52306
445.25,52545
445.5,52567
445.75,52555
446,52639
446.25,52754
446.5,53016
446.75,52977
447,53153
447.25,52939
447.5,53012
447.75,53122
448,53144
448.25,53071
448.5,53268
448.75,53346
449,53300
449.25,53294
449.5,53380
449.75,53519
450,53446
450.25,53519
450.5,53540
450.75,53352
451,53600
451.25,53447
451.5,53520
451.75,53600
452,53780
452.25,53737
452.5,53671
452.75,53732
453,53751
453.25,53636
453.5,53625
453.75,53712
454,53755
454.25,53786
454.5,53774
454.75,53684
455,53907
455.25,53918
455.5,53929
455.75,53753
456,53935
456.25,53825
456.5,53973
456.75,53859
457,53854
457.25,53895
457.5,53900
457.75,53882
458,53782
458.25,53772
458.5,53767
458.75,53852
459,53798
459.25,54001
459.5,53886
459.75,53999
460,53686
460.25,53791
460.5,53808
460.75,53722
461,53744
461.25,53629
461.5,53651
461.75,53700
462,53523
462.25,53506
462.5,53520
462.75,53196
463,53195
463.25,53130
463.5,53125
463.75,52976
464,52872
464.25,52678
464.5,52518
464.75,52626
465,52195
465.25,52045
465.5,52032
465.75,51843
466,51596
466.25,51491
466.5,51201
466.75,51178
467,50876
467.25,50519
467.5,50450
467.75,50193
468,49928
468.25,49833
468.5,49420
468.75,49220
469,48804
469.25,48567
469.5,48245
469.75,47992
470,47579
470.25,47244
470.5,46891
470.75,46609
471,46142
471.25,45910
471.5,45345
471.75,45015
472,44684
472.25,44145
472.5,43778
472.75,43382
473,43019
473.25,42470
473.5,42041
473.75,41747
474,41146
474.25,40678
474.5,40409
474.75,39859
475,39335
475.25,38651
475.5,38171
475.75,37326
476,36863
476.25,36372
476.5,35734
476.75,35143
477,34743
477.25,34264
477.5,33744
477.75,33278
478,32551
478.25,32174
478.5,31619
478.75,31208
479,30522
479.25,30118
479.5,29636
479.75,29045
480,28544
480.25,28039
480.5,27511
480.75,27068
481,26474
481.25,26069
481.5,25449
481.75,25031
482,24398
482.25,23907
482.5,23483
482.75,22926
483,22448
483.25,21998
483.5,21559
483.75,21020
484,20640
484.25,20055
484.5,19626
484.75,19213
485,18655
485.25,18245
485.5,17785
485.75,17367
486,16945
486.25,16453
486.5,15981
486.75,15581
487,15260
487.25,14783
487.5,14460
487.75,14019
488,13608
488.25,13301
488.5,12861
488.75,12534
489,12091
489.25,11781
489.5,11396
489.75,10991
490,10699
490.25,10388
490.5,10163
490.75,9665.3
491,9386.9
491.25,9160.3
491.5,8869
491.75,8604
492,8311.8
492.25,8045.9
492.5,7624.6
492.75,7461.4
493,7288
493.25,7081.8
493.5,6803.4
493.75,6490.4
494,6277.2
494.25,6241.1
494.5,6043.2
494.75,5880
495,5653.9
495.25,5503.1
495.5,5303.8
495.75,5130.9
496,4904.8
496.25,4774.8
496.5,4611.1
496.75,4500.6
497,4134.9
497.25,4060.4
497.5,3891.6
497.75,3676.1
498,3633.1
498.25,3456.5
498.5,3235.9
498.75,3173.5
499,2981.1
499.25,2946.9
499.5,2864.6
499.75,2723.1
500,2530.3
500.25,2416.5
500.5,2341.6
500.75,2266.7
501,2139.1
501.25,2178.4
501.5,1939.8
501.75,1938.4
502,1796.5
502.25,1703
502.5,1739.1
502.75,1687.8
503,1480.2
503.25,1519
503.5,1475.5
503.75,1325.7
504,1310.9
504.25,1225.8
504.5,1230.5
504.75,1077.9
505,1166.7
505.25,1008.5
505.5,1134.3
505.75,942.39
506,975.22
506.25,946.55
506.5,822.16
506.75,933.6
507,717.66
507.25,744.48
507.5,744.48
507.75,700.55
508,740.32
508.25,669.1
508.5,664.02
508.75,537.78
509,542.87
509.25,498.01
509.5,545.64
509.75,495.24
510,576.16
510.25,502.18
510.5,345.88
510.75,466.11
511,413.39
511.25,403.68
511.5,355.59
511.75,367.15
512,246.46
512.25,281.14
512.5,339.41
512.75,372.7
513,314.44
513.25,359.29
513.5,255.25
513.75,287.16
514,225.19
514.25,306.58
514.5,228.89
514.75,200.69
600,100
620,100
630,100
660,100
700,0
